"Th. Har Narayan Singh Degree College, Karaila Bagh, Prayagraj",,,,
"Sw. Dhanraj Singh Mahavidyalaya, Mahjana Dhanupur, Handia",,,,
"Jairam Janki Mahavidyalaya, Maharishi Nagar, Kakra, Dubawal, Prayagraj",,,,
"Kamlesh Yadav Degree College, Rahimabad Jhusi, Prayagraj",,,,
"Shanti Mahavidyalaya, Bagai Kala, Bagai Khurd, Prayagraj",,,,
,,,,
,,,,
"Sw. Mahavir Singh Mahavidyalaya, Mungari Karchhana, Prayagraj",,,,
"Gautam Buddha Mahavira Dhurva (Sudi ka Pura) Saidabad, Handia, Prayagraj",,,,
"Bhagwan Deen Yadav Mahavidyalaya Bahorikpur, Prayagraj",,,,
"Sanskar Law College, Kaserua Kala, Sahson, Prayagraj",,,,
"Chandrashekhar Azad College, Dhokri Ahiyapur Phulpur, Prayagraj",,,,
"Narayan Mahavidyalaya, Aunta, Meja, Prayagraj",,,,
"Hanumant Mahavidyalaya, Lahurpur, Hanumanganj, Prayagraj",,,,
"Maa Vaishnavi Degree College, Tharvai, Prayagraj",,,,
"Sridhar Singh Yadav Mahavidyalaya, Gosaura Kala, Meja, Prayagraj",,,,
"R.N. Singh Degree College, Sahson, Prayagraj",,,,
"R.B.S Mahavidyalaya, Meja Khas, Meja, Prayagraj",,,,
"Sarveshwari P.G. College, Dhanua, Chaka, Naini, Prayagraj",,,,
"S.R. Singh R.B. Singh Mahavidyalaya, Motihan, Prayagraj",,,,
"Ramnath Mahavidyalaya, Niwada, Masna, Pratappur Prayagraj",,,,
"Samdariya Balika Mahavidyalaya, Katra Dayaram, Soraon",,,,
"Kamta Singh Girls Degree College, Shah Mohammad Pur, Jhunsi, Prayagraj",,,,
"Vindhyavasini Prasad Vidyakant Pandit Degree College, Koraon, Prayagraj",,,,
"Sita Shiromani Degree College, Kapsa Phulpur, Prayagraj",,,,
"Smt. Durgawati Devi Mahavidyalaya, Manu Ka Pura, Uruwa, Prayagraj",,,,
"Jagannath Prasad Smarak College, Gauhaniya, Ghoorpur, Prayagraj",,,,
"Babu Hariram Singh College, Mandari, Prayagraj",,,,
"Ram Yash Mahavidyalaya, Malak Balau Nawabganj, Prayagraj",,,,
"Mahavir Kailash College, Kosda Kala Manda, Prayagraj",,,,
"M.P. Garg Degree College, Chowk Dadanpur, Jhalwa , Prayagraj",,,,
"Abhay Balika Mahavidyalaya, Ranipur Sirsa Chauraha, Handia, Prayagraj",,,,
"Chhatrapati Shivaji Degree College, Sahson, Prayagraj",,,,
"Kalawati Degree College, Hardi Bara, Prayagraj",,,,
"Basdev Singh Mahila Mahavidyalaya, Tarwai, Bighna Ramnagar, Meja, Prayagraj",,,,
"Shri Yagya Narayan Pandey Smarak Degree College, Lalapur, Shankargarh, Prayagraj",,,,
"Atibal Singh Vidhi College, Sikhi Kalan, Prayagraj",,,,
"Dr. Bhimrao Ambedkar Mahavidyalaya, Jugnideeh, Sikandara, Prayagraj",,,,
"Rajnarayan Pandey Degree College, Berui, Prayagraj",,,,
"Shrimati Shell Devi Mahila Mahavidyalaya, Adarshnagar, Meja, Prayagraj",,,,
"Shrimati Jaypatti Smarak Mahavir, Uparhar Lohari, Karchhana, Prayagraj",,,,
"United Institute of Management, Leader Road, Prayagraj",,,,
"Sri Ram Prasad Mishra Pt. Babulal Mahavidyalaya,Chilla Gauhani, Jasra, Prayagraj",,,,
"Srinath Ramnath Mahavidyalaya, Dhanawal, Sonbarsa, Manda, Prayagraj",,,,
"Kargil Sahid Lalmani Yadav Mahavidyalaya, Lohari, Karchana, Prayagraj",,,,
"Shri Pt. Yagya Narayan Dubey Smarak Mahavidyalaya, Latifpur, Barna, Phulpur, Prayagraj",,,,
"Shiv Shyam Mahavidyalaya, Shahbajpur, Hanumanganj, Prayagraj",,,,
M.B.L. Degree College Akaripur Soraon Prayagraj,,,,
"Sanjay Malviya Degree College, Ganja, Sadar, Prayagraj",,,,
"Dr. Kailash Nath Singh Mahavidyalaya, Naudhiya, Uparhar, Prayagraj",,,,
"Sainik Mahavidyalaya, Mai, Devkali, Hanumanganj, Prayagraj",,,,
"Chandrendra Bahadur Singh Vidhi Mahavidyalaya, Dahiyawan, Holagarh, Prayagraj",,,,
"Sushila Devi College, Lohgara, Prayagraj",,,,
"Smt. Kailashi Devi R.S. Mahavidyalaya, Rastipur, Handia Prayagraj",,,,
"Jagdev Prasad Smarak College, Sansarpur, Koraon, Prayagraj",,,,
"Babu Fateh Bahadur Singh Degree College, Chilbila, Nahwai , Prayagraj",,,,
"Shiva College, Atipur, Mauaima, Prayagraj",,,,
"NBS College of Management and Technology,  Malak Chaudhary, Soraon Prayagraj",,,,
"Kishori Lal P.G. College, Purwa, Patewara, Naini Prayagraj",,,,
"Sri Anant Ram Dwivedi Mahavidyalaya, Bhita, Jasra, Prayagraj",,,,
"Prayag Vidhi Mahavidyalaya, Mavaiya, Naini, Prayagraj",,,,
"Bal Gobind Patel Smarak Degree College, Sultanpur Khas, Mauaima, Prayagraj",,,,
"Om Mahavidyalay, Bhadarpur, Sikandra, Prayagraj",,,,
"Mewa Lal Singh Degree College Pratap Chauraha, Piparsa, Nibi, Naini, Prayagraj",,,,
Brij Raj Singh Girls Degree College,,,,
"Udairaj Singh Vidhi Mahavidyalaya, Saidpur, Hanumanganj, Prayagraj",,,,
"Jagannath Prasad Smarak College of Law, Gauhania, Jasra, Prayagraj",,,,
"Ramrati Patel Mahavidyalaya, Sahlolva,Karchana, Prayagraj",,,,
"Brijraj Singh Degree College, Thulma, Asepur, Prayagraj",,,,
"Sw. Vasistha Narayan Shukla Mahavidyalaya, Kathauli, Meja Road, Prayagraj",,,,
"Urmila Devi Degree College Rasar, Baraut, Handia, Prayagraj",,,,
"Shyam Kumari Mahavidyalaya, Asepur, Saidabad, Handia, Prayagraj",,,,
"Raj Degree College, Chatauna, Sarai Mamrej, Handia, Prayagraj",,,,
"Mahendra Pratap Singh Law College G.T. Road, Andawan, Jhunsi",,,,
"Maa Saraswati Sita Degree College, Harakhpur, Mahroda, Soraon Prayagraj",,,,
"Mahendra Pratap Singh Mahavidyalaya, Chintamanpur, Phulpur, Prayagraj",,,,
"Radha Raman Mishra Mahavidyalaya, Tulapur, Sikandra, Prayagraj",,,,
"Jai Narayan Singh Chamela Devi Mahavidyalaya, Semari (Banka) Karchana, Prayagraj",,,,
"Manyavar Kashiram Mahavidyalaya, Panasa, Karchana Prayagraj",,,,
"A. S. Memorial Degree College, Amreha-Jasra, Prayagraj",,,,
"Ishwarjan Prasad Sharma Mahavidyalaya. Jhiree, Karchana, Prayagraj",,,,
"Ram Dular Singh Smarak Degree College,Sahso, Prayagraj",,,,
"Sri Krishna Mahila Mahavidyalaya Prayagraj, Firozpur, Phulpur, Prayagraj",,,,
"Mevalal Jaiswal Mahavidyalaya, Lalganj, Soraon Prayagraj",,,,
"Gulab Singh Mahila Mahavidyalaya, Kichkila, Handia, Prayagraj",,,,
"Ram Sahai Government College, Bairi Shivrajpur Kanpur",,,,
Aided Non-Government Colleges,,,,
"D.A.V. College, Kanpur",,,,
"Christ Church College, Kanpur",,,,
"V.S.S.D. College, Kanpur",,,,
"D.B.S College, Kanpur",,,,
"P.P.N College, Kanpur",,,,
"Halim Muslim Post Graduate College, Kanpur",,,,
"Dayanand College of Law, Kanpur",,,,
"Har Sahai PG College, Kanpur",,,,
"Prof. H.N. Mishra College of Education, Kanpur",,,,
Brahmanand College Kanpur,,,,
"S.N.Sen Balika Vidyalaya Post Graduate College, Kanpur",,,,
"Dayanand Mahila Post Graduate College, Kanpur",,,,
"Jwala Devi Vidyamandir P.G. College, Kanpur",,,,
"Guru Nanak Girls P.G. College, Kanpur",,,,
"Dayanand Women's Training College, Kanpur",,,,
"Acharya Narendra Dev Nagar Nigam Mahila  Post Graduate College, Harsh Nagar, Kanpur",,,,
"Mahila P.G. College, Kidwai Nagar, Kanpur",,,,
"Juhari Devi Girls P.G. College, Kanpur",,,,
"Armapore P.G. College, Armapore Estate,",,,,
Arts/Commerce,,,,
"Kanpur Vidya Mandir Mahila Post Graduate Mahavidyalaya, Kanpur",,,,
"Brahmavart P.G. College, Mandhana, Kanpur",,,,
"D.A.V. Training College, Kanpur",,,,
Non-aided/Self-Financed Colleges,,,,
"Khalsa Girls Degree College, Kidwai Nagar, Kanpur",,,,
"Brahaspati Mahila P G College, Kidwai Nagar, Kanpur",,,,
"Sri Jagannath Prasad Chunni Lal Mahavidyalaya, Jajmau, Kanpur",,,,
"Janta Shiksha Sansthan Mahavidyalaya, Ghatampur , Kanpur",,,,
"Ganesh Shankar VidyArtshi College, Semarrjhal, Narwal, Kanpur",,,,
Arts,,,,
"Shaheed Bhagat Singh Balika Mahavidyalaya, Bithoor, Kanpur",,,,
"Shyamji Ramji Degree College, Gauri Bhagwantpur, Chaubeypur, Kanpur",,,,
"Saraswati Mahila Mahavidyalaya, Vijaynagar, Kanpur",,,,
"Dr. D.S. Awasthi Mahila College, Barra, Kanpur",,,,
"Maa Gayatri College, Kanpur",,,,
"Shri Omar Vaishya Vidyapeeth, Lala Purushottam Das College, Shyamnagar, Kanpur",,,,
"Saraswati B.Ed. Mahavidyalaya, Rooma, Kanpur",,,,
"Dr. Ram Manohar Lohia Mahavidyalaya, Kalyanpur, Kanpur Nagar",,,,
"Pt. Ram Narayan Kanhaiya Lal Balika Mahavidyalaya, Kanpur",,,,
"Rooparani Sukhnandan Singh Mahavidyalaya, Naubasta, Kanpur",,,,
"Shri Jagwant Singh Bhadouria Degree College, Amour, Kanpur",,,,
"Shri Shakti Degree College. Shankhahari, Post-Harbaspur, Ghatampur, Kanpur",,,,
"Abhinav Seva Sansthan Mahavidyalaya, Kanpur",,,,
"Chitra Degree College, Naubasta, Kanpur Nagar",,,,
"Shivlok Mahila Mahavidyalaya, Meharban Singh Ka Purwa, Kanpur",,,,
"Mohini B Manwani Girls Degree College, Awas Vikas -3, Panki Road, Kanpur",,,,
"Shaheed Bhagat Singh Law College, Bithoor Kanpur",,,,
"Manohar Lal Mahavidyalaya, Jajmau, Kanpur",,,,
"Baba Baijnath Degree College, Patara Kanpur",,,,
"Shivlok Sadhna Kaksha Degree College, Meherban Singh Ka Purva, Kanpur",,,,
"Dr. Govind Prasad Rani Devi Patel Mahavidyalaya, Araul Kanpur",,,,
K.K. Girls Degree College Kidwai Nagar Kanpur,,,,
"Guru Gobind Singh Mahila Mahavidyalaya, Kanpur",,,,
"Bhagwanti Education Centre Degree College, Mandhana-Bithoor Road, Kanpur",,,,
"Mulayam Singh Mahavidyalaya, Sakarpur Yashoda Nagar Kanpur",,,,
"Shi Thakur Ji Maharaj Mahavidyalaya, Bilhaur, Kanpur",,,,
"Sant Viragi Baba Mahavidyalaya Muiya, Ghatamapur, Kanpur",,,,
"Dr. Virendra Swarup Institute of Professional Studies, Saketnagar, Kanpur",,,,
"Subhash Degree College, Kidwai Nagar, Kanpur",,,,
"Dayanand Danku Paraga Gyan Uday Mahavidyalaya, Murlipur (Ghatampur) Kanpur.",,,,
"Banshi College of Education, Mohammadpur, Bithoor, Kanpur",,,,
"Chaudhary Ram Gopal Singh Vidhi Mahavidyalaya, Meharban Singh Ka Purwa, Kanpur",,,,
"Maa Sheetla Devi Trijugi Narayan Mahila Mahavidyalaya, ARAUL- MAKANPUR ROAD, KANPUR",,,,
"Jagran College of Arts, Science & Commerce,",,,,
Arts / Commerce / BBA / BCA,,,,
"S.J. Mahavidyalaya, Ramaipur, Kanpur",,,,
"Gautam Buddha College, Siddhartha Nagar, Bingawan, Musanagar, Kanpur",,,,
"Captain Sukhwasi Singh Smarak Janta Mahavidyalaya, Ghatampur, Kanpur",,,,
"Yashoda Kunwar Yadav Mahila Mahavidyalaya, Bhognipur, Kanpur",,,,
"SHANKARANAND MAHAVIDYALAYA, FUFUWAR, RAILWAY STATION SARSAUL, KANPUR",,,,
"Kisan Audyogik Mahavidyalaya, Patara, Kanpur",,,,
"Patel Degree College, Aliyapur, Sajeti, Kanpur Nagar",,,,
"Dr. Ram Manohar Lohiya Mahavidyalaya, Juriya (Jalihapur), Jhinjhak Kanpur",,,,
"Dayanand Dinanath College, Afzalpur, Ramaipur, Juleedapur",,,,
"Swargiya Badan Singh Kushwaha Smarak Mahavidyalaya, Kotra Makrandpur, Kanpur",,,,
"Sri Narain Singh Mahavidyalaya, Bhitargaon, Kanpur",,,,
"Oxford Model Institution of Advance Studies, Shyamnagar Kanpur",,,,
"Prakash Vidya Mandir Mahila Mahavidyalaya, Dabauli West, Kanpur",,,,
"Azad Mahavidyalaya, Bari Bhitargaon Kanpur",,,,
"College of Education and Technology, Devpalpur Choubeypur Kanpur ",,,,
"D.G. College, Kanpur",,,,
"Dayanand Academy of Management Studies Govindnagar, Kanpur",,,,
"Dr. Govind Prasad Rani Devi Patel Mahavidyalaya, Araul Kanpur",,,,
"Dr. Virendra Swaroop Institute of Computer Studies, Kanpur",,,,
"K.M. College of Education, Muiya, Ghatampur, Kanpur",,,,
"Pandit Sahdev Prasad Trivedi Mahavidyalaya, Ramipur Kanpur",,,,
"Saaii College of Medical Science & Technology, Chaubeypur, Kanpur",,,,
"Shri Deendayal Kushwaha Mahavidyalaya, Sambhalpur, Kanpur",,,,
"Sri Mannulal Kanya Mahavidyalaya, Hanspur, Kanpur",,,,
"Seth Gagan Das Smriti Samiti Girls College, Ratanpur Kanpur",,,,
"Swargiya Badan Singh Kushwaha Kanya Mahavidyalaya, Kanpur",,,,
"Pandit R.K. Shukla College of Law, Amiliha, Chaubeypur, Kanpur",,,,
"Gaya Prasad Vidhi Mahavidyalaya, Dhukapur, Kanpur",,,,
"Seth Sriniwas Agarwal Institute of Management, Naramau, Kanpur",,,,
"S J Law College, Ramaipur, Kanpur",,,,
"Dr. Vishambhar Singh Pratap Singh Mahavidyalaya, Gadhewa, Po- Tatiyaganj, Kanpur",,,,
"Vision Institute of Management, Hathipur, Maharajpur, Kanpur",,,,
"Axis Institute of Higher Education Hathipur, Maharajpur, Kanpur",,,,
"Naraina College of Management, 1091 Panki Gangaganj, Kanpur",,,,
"Babu Sukhdev Prasad Verma Law College, Chakeri, Kanpur",,,,
"Shree Radhe Krishna Munni Devi Mahavidyalaya, Kanpur",,,,
"City Model College, Bhailamau, Kalpi Road, Kanpur",,,,
"SONAMATI MAHAVIDYALAYA NANAMAU MARG, Bilhour, Kanpur",,,,
"Chandrashekhar Azad Degree College, Jamu, Kanpur",,,,
"Lallu Singh Mahavidyalaya, Imlipur, Kanpur",,,,
"Netaji Subhash Chandra Bose Rajkiya Mahila Snatkottar College, Aliganj, Lucknow",,,,
Pandit Deen Dayal Upadhyay Rajkiya Mahila Snatkottar College Rajajipuram Lucknow,,,,
"Maharaja Shakti Pasi Rajkiya Snatkottar College, Ashiyana, Lucknow",,,,
"Mahamaya Rajkiya College Mahona, Lucknow Nagar Nigam Dwara Sanchalit",,,,
"Nagar Nigam Degree College, Lucknow",,,,
Aided Colleges,,,,
"Lucknow Christian College, Lucknow",,,,
Shri Jaynarayana Snatkottar College Lucknow,,,,
"Shiya Snatkottar College, Lucknow",,,,
"Bappa Shreenarayan Vocational Snatkottar College, Lucknow",,,,
"D.A.P. Snatkottar College, Lucknow",,,,
"Vidyant Hindu College, Lucknow",,,,
"Kalicharan P.G. College, laknau",,,,
"Mumtaz Degree College, Lucknow",,,,
"National Degree College, Lucknow",,,,
"Mahila School Degree College, Lucknow",,,,
"I.T.P.G. College, laknau",,,,
"Awadh Girls P.G. College, laknau",,,,
"A.P. Sen Jubilee Girls Memorial P.G. College, laknau",,,,
"Shashi Bhushan Balika Vidyalaya Degree College, Lucknow",,,,
"Karamat Hussein Muslim Girls Degree College, Lucknow",,,,
"Khun-Khun Ji Girls Snatkottar College, Lucknow",,,,
"Nari Shiksha Niketan Snatkottar College, Lucknow",,,,
"Navyug Kanya Snatkottar College, Lucknow",,,,
"Krishna Devi Girls' Degree College, Alambag, Lucknow",,,,
"Christian Training College, Lucknow",,,,
Self-Financed Colleges,,,,
"Amiruddaula Islamia Degree College, Lucknow",,,,
"Shri Chandrabhan Gupt College, Bakshi ka Talab, Lucknow",,,,
"Eram Girls Degree College, Indira Nagar, Lucknow",,,,
"Lala Mahadev Prasad Verma Balika College, Gosaiiganj, Lucknow",,,,
"Rajat Girls' Degree College, Shaktinagar, Faizabad Road, Lucknow",,,,
"Swatantra Girls' Degree College, Alambagh, Lucknow",,,,
"R.N. Girls' Degree College, Alambagh, Lucknow",,,,
"Bright Career Girls College, Thakurganj, Lucknow",,,,
"Nardan India Engineering College, Akhilesh Dasnagar Lucknow",,,,
"BhArtsi Vidya Bhawan Kanya College, Gomtinagar, Lucknow",,,,
"Ramdheen Mahila Mahavidyalaya, Babganj, Lucknow",,,,
"Aadarsh Balika College, Ujriyaanav, Lucknow",,,,
"Career Convent Girls' Degree College, Vikas Nagar, Lucknow",,,,
"Pioneer Montesari Girls' Degree College, Ruchikhand",,,,
L.T.A. Colony Lucknow,,,,
"Pioneer Degree College, Vikas Nagar, Lucknow",,,,
"Sherwood Gyan College of Management Kursi Road, Lucknow",,,,
Shri Gurunanak Girls' Degree College Gautam Buddhanagar Marg Charbagh Lucknow,,,,
City Academy Degree College Tiwariji Chinnahat Lucknow,,,,
"Vasudev Memorial Girls' Degree College Faizabad Road, Lucknow",,,,
"Unity Degree College Hardoi Road, Lucknow",,,,
"Narwrdeshwar Management College of Law, Chinhat, Lucknow",,,,
"Seema Degree College, Bakshi ka Talab, Lucknow",,,,
Shri Durga Shiksha Niketkan College Bakshi ka Talaba Lucknow,,,,
"City Academy Degree Law College, Tivariganj Faizabad Road, Lucknow",,,,
"Dr. Rajendra Prasad Memorial Degree College Sector C and A. Rajajipuram, Lucknow",,,,
Jagannath Prasad Bhagwan Dei Sahu Kanya College Lucknow,,,,
Veer Bahadur Singh Mahila Mahaveer Sanjay Gandhipuram Faizabad Road Lucknow,,,,
"Hiralal Mahila Degree College Sarojini Nagar Kanpur Road, Lucknow",,,,
"Hiralal Yadav Law College Sarojini Nagar Kanpur Road, Lucknow",,,,
"Excel Law College Dhaila Sitapur Road, Lucknow",,,,
Sanskrit Pathshala Balika College Lucknow,,,,
"Baby MArtsin Balika College, Hussainabad, Chowk, Lucknow",,,,
Baba Saheb Bhimrao Ambedkar Law College P.G.I. Road Lucknow,,,,
Rajat Girls' Degree College Panchavati Faizabad Road Lucknow,,,,
Gyanodai College Aziz Nagar Madigaon Lucknow,,,,
"Dr. Asha Smriti College, Deva Road, Chinahat, Lucknow",,,,
Central Women  College of Education Sector-8 Sharda Nagar Lucknow,,,,
Arjunganj Vidya Mandir Sultanpur Road Lucknow,,,,
"Shri Durga Shikshan Niketan Mahila Mahavidyalaya, Chhota Bharavan Gomtisnagar, Lucknow",,,,
G.S.R.M. Memorial degree college Sarojini Nagar Lucknow,,,,
"Gyan College of Management Kursi Road, Lucknow",,,,
Surya College of Business and Management Lucknow,,,,
Modern Girls College of Professional Studies Lucknow,,,,
"Azad Degree College, Sarojini Nagar, Lucknow",,,,
Rama College Mallor Chinhat Lucknow,,,,
"Shri Mahavir Prasad Mahila Mahavidyalaya Rajajipuram, Lucknow",,,,
"Ramswaroop Memorial College of Management, Tiwari Ganj, Lucknow",,,,
"City Mantesari School Girls' Degree College, Kanpur Road, Lucknow",,,,
"Lucknow Law College, Ahimamou Sultanpur Road, Lucknow",,,,
"R. K.G. Educational College, Omaxe City Plate-1 Sharda Nagar Rae Bareli Road, Lucknow",,,,
"Sharda Nagar Rae Bareli Road, Lucknow",,,,
"M.G. Girls Degree College Kanpur Road, Lucknow",,,,
"Kunwar Asif Ali College Garhi Chindor, Mallihabad, Lucknow",,,,
Swami Vivekananda Mahila Mahavidyalaya Saradanagar Lucknow,,,,
